매장명,주소
성균관대학교 국제처,서울 종로구 성균관로 25-2 성균관대학교국제관 2층 90212호
성균관대학교 글로벌보험연금대학원,서울 종로구 성균관로 25-2
성균관대학교 글로벌보험연금대학원,서울 종로구 성균관로 25-2
성균관대학교 글로벌센터,서울 종로구 율곡로 171
성균관대학교 글로벌센터,서울 종로구 율곡로 171
성균관대학교 금잔디,서울 종로구 성균관로 25-2 성균관대학교 경영관 지하2층
성균관대학교 금잔디,서울 종로구 성균관로 25-2 성균관대학교 경영관 지하2층
성균관대학교 금잔디광장,서울 종로구 성균관로 25-2
성균관대학교 금잔디광장,서울 종로구 성균관로 25-2
성균관대학교 기록보존실,서울 종로구 성균관로 25-2 성균관대학교 중앙학술정보관 5층
성균관대학교 기록보존실,서울 종로구 성균관로 25-2 성균관대학교 중앙학술정보관 5층
성균관대학교 농구코트,서울 종로구 성균관로 25-2
성균관대학교 농구코트,서울 종로구 성균관로 25-2
성균관대학교 다산경제관,서울 종로구 성균관로 25-2
성균관대학교 다산경제관,서울 종로구 성균관로 25-2
성균관대학교 대성전,서울 종로구 성균관로 25-1
성균관대학교 대성전,서울 종로구 성균관로 25-1
성균관대학교 대운동장,서울 종로구 성균관로 25-2
성균관대학교 대운동장,서울 종로구 성균관로 25-2
성균관대학교 대학교육개발센터,서울 종로구 성균관로 25-1
성균관대학교 대학교육개발센터,서울 종로구 성균관로 25-1
성균관대학교 대학원,서울 종로구 성균관로 25-2
성균관대학교 대학원,서울 종로구 성균관로 25-2
성균관대학교 도봉선수촌,서울 도봉구 도봉로168길 30
성균관대학교 도봉선수촌 야구장,서울 도봉구 도봉동 628
성균관대학교 도봉선수촌 운동장,서울 도봉구 도봉로168길 30
성균관대학교 도봉선수촌 주차장2,서울 도봉구 도봉로168길 30
성균관대학교 도봉선수촌 테니스장,서울 도봉구 도봉동 637-64
성균관대학교 도서관매점,서울 종로구 성균관로 25-2
성균관대학교 도서관매점,서울 종로구 성균관로 25-2
성균관대학교 동아시아역사연구소,서울 종로구 성균관로 25-2 다산경제관 32108호
성균관대학교 동아시아역사연구소,서울 종로구 성균관로 25-2 다산경제관 32108호
성균관대학교 동아시아학술원,서울 종로구 성균관로 25-2
성균관대학교 동아시아학술원,서울 종로구 성균관로 25-2
성균관대학교 디자인대학원,서울 종로구 성균관로 25-2 성균관대학교 수선관 5층
성균관대학교 디자인대학원,서울 종로구 성균관로 25-2 성균관대학교 수선관 5층
성균관대학교 리걸클리닉,서울 종로구 성균관로 25-2 성균관대학교 법학전문대학원 3층 316호실
성균관대학교 리걸클리닉,서울 종로구 성균관로 25-2 성균관대학교 법학전문대학원 3층 316호실
성균관대학교 명륜당,서울 종로구 성균관로 25-1
성균관대학교 명륜당,서울 종로구 성균관로 25-1
성균관대학교 명륜학사,서울 종로구 성균관로 25-2 성균관대학교 600주년기념관 1층
성균관대학교 명륜학사,서울 종로구 성균관로 25-2 성균관대학교 600주년기념관 1층
성균관대학교 문과대학,서울 종로구 성균관로 25-2
성균관대학교 문과대학,서울 종로구 성균관로 25-2
성균관대학교 문구점,서울 종로구 성균관로 25-1 경영관 지하3층
성균관대학교 문구점,서울 종로구 성균관로 25-1 경영관 지하3층
성균관대학교 문헌정보학과,서울 종로구 성균관로 25-2
성균관대학교 문헌정보학과,서울 종로구 성균관로 25-2
성균관대학교 문화예술미디어융합원,서울 종로구 성균관로 25-2 중앙학술정보관 70501호
성균관대학교 문화예술미디어융합원,서울 종로구 성균관로 25-2 중앙학술정보관 70501호
성균관대학교 문화융합대학원,서울 종로구 성균관로 25-2
성균관대학교 문화융합대학원,서울 종로구 성균관로 25-2
성균관대학교 박물관,서울 종로구 성균관로 25-2 600주년기념관 지하 1층
성균관대학교 박물관,서울 종로구 성균관로 25-2 600주년기념관 지하 1층
성균관대학교 법과대학,서울 종로구 성균관로 25-1
성균관대학교 법과대학,서울 종로구 성균관로 25-1
성균관대학교 법학관,서울 종로구 성균관로 25-2
성균관대학교 법학관,서울 종로구 성균관로 25-2
성균관대학교 법학연구소,서울 종로구 성균관로 25-2 법학전문대학원 303호
성균관대학교 법학연구소,서울 종로구 성균관로 25-2 법학전문대학원 303호
성균관대학교 법학전문대학원,서울 종로구 성균관로 25-2 성균관대학교 법학관
성균관대학교 법학전문대학원,서울 종로구 성균관로 25-2 성균관대학교 법학관
성균관대학교 보건진료소,서울 종로구 성균관로 25-2 학생회관
성균관대학교 보건진료소,서울 종로구 성균관로 25-2 학생회관
성균관대학교 부설연구기관,서울 종로구 성균관로 25-1
성균관대학교 부설연구기관,서울 종로구 성균관로 25-1
성균관대학교 비천당,서울 종로구 성균관로 25-1
성균관대학교 비천당,서울 종로구 성균관로 25-1
성균관대학교 빅토리하우스,서울 종로구 혜화로9길 62
성균관대학교 빅토리하우스,서울 종로구 혜화로9길 62
성균관대학교 사진관,서울 종로구 성균관로 25-1
성균관대학교 사진관,서울 종로구 성균관로 25-1
성균관대학교 사회과학대학,서울 종로구 성균관로 25-2
성균관대학교 사회과학대학,서울 종로구 성균관로 25-2
성균관대학교 사회과학연구원,서울 종로구 성균관로 25-2 성균관대학교 수선관 61912호
성균관대학교 사회과학연구원,서울 종로구 성균관로 25-2 성균관대학교 수선관 61912호
성균관대학교 사회복지대학원,서울 종로구 성균관로 25-2 수선관 5층
성균관대학교 사회복지대학원,서울 종로구 성균관로 25-2 수선관 5층
성균관대학교 사회학과,서울 종로구 성균관로 25-2 수선관 61507호실
성균관대학교 사회학과,서울 종로구 성균관로 25-2 수선관 61507호실
성균관대학교 새천년홀,서울 종로구 성균관로 25-2 600주년기념관 지하2층
성균관대학교 새천년홀,서울 종로구 성균관로 25-2 600주년기념관 지하2층
성균관대학교 생활과학대학원,서울 종로구 성균관로 25-2
성균관대학교 생활과학대학원,서울 종로구 성균관로 25-2
성균관대학교 생활과학부 사범대학,서울 종로구 성균관로 25-2
성균관대학교 생활과학부 사범대학,서울 종로구 성균관로 25-2
성균관대학교 성균어학원 별관,서울 종로구 창경궁로26길 14
성균관대학교 성균어학원 별관,서울 종로구 창경궁로26길 14
성균관대학교 수선관,서울 종로구 성균관로 25-2
성균관대학교 수선관,서울 종로구 성균관로 25-2
성균관대학교 수선관별관,서울 종로구 성균관로 25-2
성균관대학교 수선관별관,서울 종로구 성균관로 25-2
성균관대학교 양현관,서울 종로구 명륜길 69
성균관대학교 양현관,서울 종로구 명륜길 69
성균관대학교 에비뉴원,서울 종로구 혜화로6길 5
성균관대학교 에비뉴원,서울 종로구 혜화로6길 5
성균관대학교 연구기관,서울 종로구 성균관로 25-1
성균관대학교 연구기관,서울 종로구 성균관로 25-1
성균관대학교 영재교육원,서울 종로구 성균관로 25-2 호암관 4층
성균관대학교 영재교육원,서울 종로구 성균관로 25-2 호암관 4층
성균관대학교 예술대학,서울 종로구 성균관로 25-2
성균관대학교 예술대학,서울 종로구 성균관로 25-2
성균관대학교 우편취급국,서울 종로구 성균관로 25-2 600주년기념관 지하1층
성균관대학교 우편취급국,서울 종로구 성균관로 25-2 600주년기념관 지하1층
성균관대학교 이완근관,서울 종로구 창경궁로22길 12
성균관대학교 이완근관,서울 종로구 창경궁로22길 12
성균관대학교 인문사회과학캠퍼스,서울 종로구 성균관로 25-2
성균관대학교 인문사회과학캠퍼스,서울 종로구 성균관로 25-2
성균관대학교 인문사회과학캠퍼스 교무처,서울 종로구 성균관로 25-2
성균관대학교 인문사회과학캠퍼스 교무처,서울 종로구 성균관로 25-2
성균관대학교 인문사회과학캠퍼스 대학일자리플러스센터,서울 종로구 성균관로 25-2 경영관 1층 33102호
성균관대학교 인문사회과학캠퍼스 대학일자리플러스센터,서울 종로구 성균관로 25-2 경영관 1층 33102호
성균관대학교 인문사회과학캠퍼스 번역TESOL대학원,서울 종로구 성균관로 25-2 퇴계인문관 31304호실
성균관대학교 인문사회과학캠퍼스 번역TESOL대학원,서울 종로구 성균관로 25-2 퇴계인문관 31304호실
성균관대학교 인문사회과학캠퍼스 사범대학,서울 종로구 성균관로 25-2
성균관대학교 인문사회과학캠퍼스 사범대학,서울 종로구 성균관로 25-2
성균관대학교 인문사회과학캠퍼스 성균갤러리,서울 종로구 성균관로 25-2 경영관 1층
성균관대학교 인문사회과학캠퍼스 성균갤러리,서울 종로구 성균관로 25-2 경영관 1층
성균관대학교 인문사회과학캠퍼스 정문,서울 종로구 성균관로 25-1
성균관대학교 인문사회과학캠퍼스 정문,서울 종로구 성균관로 25-1
성균관대학교 인재개발학과,서울 종로구 성균관로 25-2 성균관대학교 수선관별관 605
