학교이름,주소,위도,경도,행정동명,행정동_코드
서울중흥초등학교,서울 중랑구 봉화산로 82,37.6067105,127.0956152,신내1동,11260680
서울증산초등학교,서울 은평구 증산서길 61,37.5838344,126.9068433,증산동,11380640
서울지향초등학교,서울 양천구 신정로11길 74,37.5125278,126.8395928,신정3동,11470640
서울진관초등학교,서울 은평구 진관4로 78-16,37.6452499,126.9290739,진관동,11380690
서울창경초등학교,서울 도봉구 도봉로129길 54,37.6559158,127.034627,쌍문2동,11320670
서울창도초등학교,서울 도봉구 방학로 32-28,37.6628167,127.0415119,방학1동,11320690
서울창동초등학교,서울 도봉구 해등로16길 81,37.6539739,127.0454455,창5동,11320515
서울창림초등학교,서울 도봉구 덕릉로63길 46,37.6425971,127.0404717,창2동,11320512
서울창서초등학교,서울 서대문구 연세로5나길 30-3,37.5569596,126.9355887,신촌동,11410585
서울창신초등학교,서울 종로구 지봉로 73,37.5795738,127.0152701,숭인1동,11110700
서울창원초등학교,서울 도봉구 해등로 103,37.6580186,127.0329046,쌍문4동,11320681
서울창일초등학교,서울 도봉구 노해로66길 84,37.64872,127.04773,창1동,11320511
서울창천초등학교,서울 마포구 백범로1길 56,37.5554842,126.9397339,대흥동,11440600
서울천동초등학교,서울 강동구 성안로 200,37.537929,127.135603,길동,11740685
서울천왕초등학교,서울 구로구 천왕로1길 11,37.4819141,126.8373532,오류2동,11530780
서울천일초등학교,서울 강동구 구천면로 266,37.5439587,127.1331352,천호1동,11740600
서울천호초등학교,서울 강동구 구천면로 310-11,37.5472878,127.1351943,천호1동,11740600
서울청계초등학교,서울 노원구 공릉로 431,37.6449677,127.0658801,중계2.3동,11350625
서울청구초등학교,서울 중구 다산로 170,37.5507793,127.0076435,다산동,11140625
서울청담초등학교,서울 강남구 압구정로71길 9,37.5286052,127.0461881,청담동,11680565
서울청덕초등학교,서울 성북구 정릉로9라길 11,0,0,정릉3동,NaN
서울청량초등학교,서울 동대문구 회기로25길 31,37.5919936,127.0558319,회기동,11230710
서울청룡초등학교,서울 관악구 관악로5길 61,37.4753839,126.9518159,청룡동,11620595
서울청운초등학교,서울 종로구 자하문로 105,37.58573085,126.9695124,청운효자동,11110515
서울청파초등학교,서울 용산구 효창원로 228,37.538939,126.9612671,용문동,11170590
서울초당초등학교,서울 도봉구 해등로32길 11,37.6585749,127.0225108,방학3동,11320710
서울충무초등학교,서울 중구 퇴계로50길 13,37.5616318,127.0018387,장충동,11140580
서울치현초등학교,서울 강서구 방화대로47길 43,37.5761858,126.8127048,방화3동,11500641
서울탑동초등학교,서울 금천구 탑골로 47-3,37.451944,126.9138339,시흥2동,11545680
서울탑산초등학교,서울 강서구 허준로 109,37.5664375,126.8525189,가양2동,11500604
서울태랑초등학교,서울 노원구 화랑로51나길 31,37.6252301,127.090447,공릉2동,11350600
서울태릉초등학교,서울 노원구 노원로1길 36,37.6198054,127.0800324,공릉1동,11350595
서울토성초등학교,서울 송파구 풍성로20길 44,37.5309909,127.1144964,풍납2동,11710520
서울평화초등학교,서울 송파구 송파대로26길 22,37.4913113,127.1213353,가락본동,11710620
서울포이초등학교,서울 강남구 개포로22길 87,37.4756705,127.0524703,개포4동,11680690
서울풍납초등학교,서울 송파구 풍성로 43,37.5351945,127.1181987,풍납1동,11710510
서울풍성초등학교,서울 송파구 강동대로2길 13,37.5249149,127.1112308,풍납2동,11710520
서울하늘숲초등학교,서울 구로구 오리로 1106,37.48423025,126.8416704,오류2동,11530780
서울하늘초등학교,서울 마포구 월드컵북로 502-14,37.5694153,126.9057035,성산2동,11440730
서울학동초등학교,서울 강남구 선릉로115길 42,37.5118806,127.0412296,논현2동,11680531
서울한강초등학교,서울 용산구 한강대로14길 9,37.5241915,126.9661887,한강로동,11170625
서울한남초등학교,서울 용산구 한남대로 112,37.5471685,127.0031886,한남동,11170685
서울한산초등학교,서울 강동구 풍성로 261,37.5279735,127.1414364,둔촌2동,11740700
서울한서초등학교,서울 마포구 대흥로24바길 27,0,0,염리동,NaN
서울한천초등학교,서울 노원구 마들로 45,37.63432,127.06006,월계3동,11350580
서울항동초등학교,서울 구로구 연동로 178,37.486476,126.8236499,항동,11530800
서울해누리초등학교,서울 송파구 송파대로37길 95,37.49822025,127.1022037,가락1동,11710631
서울행당초등학교,서울 성동구 고산자로8길 6,37.5585626,127.0373084,행당1동,11200560
서울행림초등학교,서울 동작구 솔밭로 47,37.4854348,126.9681859,사당5동,11590651
서울행현초등학교,서울 성동구 행당로 95,37.55616,127.02701,행당2동,11200570
서울혜화초등학교,서울 종로구 혜화로 32,37.5875025,126.9998726,혜화동,11110650
서울홍릉초등학교,서울 동대문구 회기로 90,37.5900593,127.057953,휘경1동,11230720
서울홍연초등학교,서울 서대문구 백련사길 55,37.5867387,126.9262986,홍은2동,11410685
서울홍은초등학교,서울 서대문구 세검정로 105,37.5941403,126.9480619,홍제3동,11410640
서울홍제초등학교,서울 서대문구 홍은중앙로 13,37.5926203,126.9448195,홍은1동,11410660
서울홍파초등학교,서울 동대문구 고산자로 518,37.5740043,127.0380828,용신동,11230536
서울화계초등학교,서울 강북구 솔매로50가길 25,37.6234445,127.0294881,송중동,11305545
서울화곡초등학교,서울 강서구 초록마을로 28,37.536725,126.8483271,화곡8동,11500593
서울화일초등학교,서울 강서구 까치산로10길 70,37.5416391,126.8470009,화곡본동,11500590
서울효제초등학교,서울 종로구 대학로 12,37.5709762,127.0019432,종로5.6가동,11110630
서울후암초등학교,서울 용산구 두텁바위로 140,37.5454799,126.9751077,남영동,11170530
서울휘경초등학교,서울 동대문구 망우로6길 48,37.5865079,127.0563793,휘경2동,11230730
서울휘봉초등학교,서울 동대문구 장안벚꽃로 309,37.5870827,127.0703453,휘경2동,11230730
서울흑석초등학교,서울 동작구 현충로 87,37.501834,126.980624,사당2동,11590630
서울흥인초등학교,서울 중구 청구로6길 11,37.5611249,127.0150125,동화동,11140665
서현초등학교,서울 영등포구 도신로53길 18,37.5121018,126.9150616,영등포본동,11560515
선일초등학교,서울 은평구 갈현로29길 27,37.6206661,126.9128169,갈현2동,11380552
성동초등학교,서울 광진구 자양로4길 63,37.5328612,127.0924856,구의3동,11215870
성신초등학교,서울 성북구 북악산로 918,37.5976448,127.0219412,돈암1동,11290580
세종초등학교,서울 광진구 군자로 114,37.5433395,127.071636,화양동,11215710
신광초등학교,서울 용산구 청파로 263,37.5315648,126.9546494,이촌2동,11170640
영훈초등학교,서울 강북구 도봉로13가길 19,37.6147398,127.0293074,송천동,11305555
예일초등학교,서울 은평구 연서로 117,37.6411462,126.9377275,진관동,11380690
우촌초등학교,서울 성북구 성북로4길 52-1,37.5955566,127.0116847,돈암2동,11290590
운현초등학교,서울 종로구 삼일대로 460,37.5728545,126.9878849,종로1.2.3.4가동,11110615
유석초등학교,서울 강서구 화곡로69길 9,37.5605276,126.8539662,등촌3동,11500535
은석초등학교,서울 동대문구 장안벚꽃로 205,37.5870827,127.0703453,휘경2동,11230730
이화여자대학교사범대학부속초등학교,서울 서대문구 성산로 512-39,37.5667953,126.9267082,연희동,11410615
중앙대학교 사범대학 부속초등학교,서울 동작구 서달로 135,37.504266,126.9607704,흑석동,11590605
청원초등학교,서울 노원구 한글비석로 506,37.6335072,127.064282,하계2동,11350612
추계초등학교,서울 서대문구 북아현로11가길 7,37.5631121,126.9542292,충현동,11410565
충암초등학교,서울 은평구 가좌로5길 5,37.5862196,126.9213403,응암3동,11380600
태강삼육초등학교,서울 노원구 화랑로 815,37.642012,127.1056211,공릉2동,11350600
한신초등학교,서울 도봉구 노해로49길 69,37.6518966,127.0298023,쌍문4동,11320681
한양초등학교,서울 성동구 살곶이길 208,37.5563308,127.0408278,사근동,11200550
홍익대학교 사범대학 부속초등학교,서울 마포구 성미산로 51,37.5622476,126.9195862,연남동,11440710
화랑초등학교,서울 노원구 화랑로 621,37.6164883,127.072494,묵2동,11260630
