facility_nm,mng_agency_nm,gugun,reference_date,lat,lng,instt_code,last_load_dttm
이룸제이타워,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.192111,129.134523,,2023-07-01 5:30
이마트 트레이더스 서면점,부산광역시 부산진구청,부산진구,2023-01-11,35.1639096,129.0525986,,2023-07-01 5:30
이마트 트레이더스 연산점 챔피언 더 블랙벨트,,,,부산 연제구 좌수영로 241 1층,,,
이마트연제점,부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.17615076,129.0813103,,2023-07-01 5:30
이마트연제점,부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.17615076,129.0813103,,2023-07-01 5:30
이마트해운대점,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.170832,129.177112,,2023-07-01 5:30
이마트해운대점,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.185437,129.121455,,2023-07-01 5:30
이비스 앰배서더 부산 해운대,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.17006,129.128355,,2023-07-01 5:30
이삭어린이집,,,,부산 사하구 괴정로246번길 11,,,
이샘병원,부산광역시 부산진구청,부산진구,2023-01-11,35.1476675,129.0611104,,2023-07-01 5:30
이안해운대오피스텔,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.167715,129.140752,,2023-07-01 5:30
이의용밝은길요양병원,부산광역시 서구청,부산광역시 서구,2022-12-31,35.11226062,129.0197122,,2023-07-01 5:30
이진용맘병원,,,,부산 연제구 거제대로 295 주성산빌딩 8~11층,,,
이케아 다기스(동부산) 어린이집,부산광역시 기장군청,부산광역시 기장군,2023-01-01,35.1902886,129.2102723,,2023-07-01 5:30
이케아 동부산점,부산광역시 기장군청,부산광역시 기장군,2023-01-01,35.19028489,129.2102711,,2023-07-01 5:30
이화어린이집,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.0885816,128.9949413,,2023-07-01 5:30
인제대학교 해운대백병원,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.164126,129.138223,,2023-07-01 5:30
인제대학교 해운대백병원,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.168987,129.175772,,2023-07-01 5:30
인제대학교부산백병원,부산광역시 부산진구청,부산진구,2023-01-11,35.1462564,129.0208401,,2023-07-01 5:30
인제요양병원,부산광역시 영도구청,부산광역시 영도구,2022-12-31,35.09241324,129.0400543,,2023-07-01 5:30
인창노인의료센터,부산광역시 동구청,부산광역시 동구,2021-01-21,35.122455,129.043046,,2023-07-01 5:30
인창대연요양병원,부산광역시 남구청,부산광역시 남구,2023-01-16,129.0845986,35.13446805,,2023-07-01 5:30
인창서구그린빌노인요양원,부산광역시 서구청,부산광역시 서구,2022-12-31,35.11515064,129.0165387,,2023-07-01 5:30
인창실버웰,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.0937992,128.9841032,,2023-07-01 5:30
인창요양병원,부산광역시 동구청,부산광역시 동구,2021-01-21,35.121877,129.042858,,2023-07-01 5:30
일광어린이집,부산광역시 기장군청,부산광역시 기장군,2023-01-01,35.2652367,129.2375162,,2023-07-01 5:30
일신기독병원 산후조리원,부산광역시 동구청,부산광역시 동구,2021-01-21,35.13546,129.05476,,2023-07-01 5:30
일신기독병원(의료),부산광역시 동구청,부산광역시 동구,2021-01-21,35.135549,129.054119,,2023-07-01 5:30
일신기독병원(주차장),부산광역시 동구청,부산광역시 동구,2021-01-21,35.135469,129.054803,,2023-07-01 5:30
일제강제동원역사관,부산광역시 남구청,부산광역시 남구,2023-01-16,129.0920694,35.12450357,,2023-07-01 5:30
자갈치시장,부산광역시 중구청,부산광역시 중구,2022-12-31,35.09663058,129.0305745,,2023-07-01 5:30
자갈치시장 실내주차장,부산광역시 중구청,부산광역시 중구,2022-12-31,35.09663058,129.0305745,,2023-07-01 5:30
자갈치역,부산광역시 중구청,부산광역시 중구,2022-12-31,35.09775971,129.027112,,2023-07-01 5:30
자드PC,,,,부산 연제구 거제천로 94 4층,,,
자드PC방,,,,부산 부산진구 신천대로50번길 68 2층,,,
자연꿈나무 어린이집,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.166861,129.133242,,2023-07-01 5:30
자연요양병원,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.07412507,128.9769698,,2023-07-01 5:30
자유시장,부산광역시 동구청,부산광역시 동구,2021-01-21,35.140991,129.061106,,2023-07-01 5:30
장덕한방병원,부산광역시 서구청,부산광역시 서구,2022-12-31,35.10417135,129.0202877,,2023-07-01 5:30
장림어린이집,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.0791915,128.967929,,2023-07-01 5:30
장림한서병원,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.09051533,128.9987484,,2023-07-01 5:30
장림현대종합상가,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.07505997,128.977288,,2023-07-01 5:30
장산역,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.16016,129.164679,,2023-07-01 5:30
장선어린이집,부산광역시 북구청,부산광역시 북구,2022-12-31,35.19426533,129.0086898,,2023-07-01 5:30
장안어린이집,부산광역시 기장군청,부산광역시 기장군,2023-01-01,35.3171626,129.2590714,,2023-07-01 5:30
장전제일교회어린이집,부산광역시 금정구청,부산광역시 금정구,2022-12-31,35.229024,129.08639,,2023-07-01 5:30
장한어린이집,부산광역시 수영구청,부산광역시 수영구,2022-12-31,35.1636495,129.1110448,,2023-07-01 5:30
재능어린이집,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.170027,129.131141,,2023-07-01 5:30
재단법인 금성재단 강림요양병원,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.13127964,128.9728208,,2023-07-01 5:30
재단법인 자생의료재단 해운대자생한방병원,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.171737,129.138559,,2023-07-01 5:30
재송 어린이집,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.16145,129.147776,,2023-07-01 5:30
전원어린이집,부산광역시 기장군청,부산광역시 기장군,2023-01-01,35.2555457,129.2131871,,2023-07-01 5:30
전포동연수어린이집,부산광역시 부산진구청,부산진구,2023-01-11,35.1543202,129.0675925,,2023-07-01 5:30
전포역,부산광역시 부산진구청,부산진구,2023-01-11,35.159791,129.066991,,2023-07-01 5:30
전포역,부산광역시 부산진구청,부산진구,2023-01-11,35.16263953,129.0505507,,2023-07-01 5:30
정관8어린이집,부산광역시 기장군청,부산광역시 기장군,2023-01-01,35.3128436,129.1731696,,2023-07-01 5:30
정관도서관,부산광역시 기장군청,부산광역시 기장군,2023-01-01,35.3279169,129.1817747,,2023-07-01 5:30
정관박물관,부산광역시 기장군청,부산광역시 기장군,2023-01-01,35.3279169,129.1817747,,2023-07-01 5:30
정관보건지소,부산광역시 기장군청,부산광역시 기장군,2023-01-01,35.3302876,129.171602,,2023-07-01 5:30
정관산업단지 공동직장 어린이집,부산광역시 기장군청,부산광역시 기장군,2023-01-01,35.31742069,129.1863713,,2023-07-01 5:30
정관아이비어린이집,부산광역시 기장군청,부산광역시 기장군,2023-01-01,35.3233647,129.1848346,,2023-07-01 5:30
정관옥스퍼드어린이집,부산광역시 기장군청,부산광역시 기장군,2023-01-01,35.3320107,129.1779611,,2023-07-01 5:30
정관온천,부산광역시 기장군청,부산광역시 기장군,2023-01-01,35.3225678,129.1778837,,2023-07-01 5:30
정요양병원,부산광역시 영도구청,부산광역시 영도구,2022-12-31,35.09169757,129.0390717,,2023-07-01 5:30
정요양병원 장례식장,부산광역시 영도구청,부산광역시 영도구,2022-12-31,35.09169757,129.0390717,,2023-07-01 5:30
정한방병원,,,,"부산 연제구 월드컵대로 125 더웰타워 6, 9~11층 602호",,,
정향행복한마을,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.16763731,128.988192,,2023-07-01 5:30
정화노인요양원,부산광역시 북구청,부산광역시 북구,2022-12-31,35.24394075,129.0194387,,2023-07-01 5:30
제노스PC,,,,부산 사하구 신산로 187,,,
제니스스퀘어,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.167137,129.132977,,2023-07-01 5:30
제니스스퀘어,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.181143,129.198055,,2023-07-01 5:30
제니스파크요양병원,부산광역시 남구청,부산광역시 남구,2023-01-16,129.0745099,35.12659872,,2023-07-01 5:30
제스트PC,,,,부산 부산진구 중앙대로691번길 46 건문빌딩 2층,,,
제일나라요양병원,부산광역시 동구청,부산광역시 동구,2021-01-21,35.13227,129.051881,,2023-07-01 5:30
제일산후조리원,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.158465,129.146441,,2023-07-01 5:30
제일어린이집,부산광역시 강서구청,강서구,2022-12-22,35.08044,128.90393,,2023-07-01 5:30
제일여성병원,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.167777,129.145345,,2023-07-01 5:30
제일행복한어린이집,부산광역시 북구청,부산광역시 북구,2022-12-31,35.21201155,129.0220132,,2023-07-01 5:30
젠PC방,,,,부산 금정구 서동로176번길 9 4층,,,
조방해수탕,부산광역시 부산진구청,부산진구,2023-01-11,35.1418595,129.0626584,,2023-07-01 5:30
조은어린이집,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.08160532,128.965918,,2023-07-01 5:30
조이효요양병원,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.09059355,128.9991003,,2023-07-01 5:30
종단대순진리회,부산광역시 부산진구청,부산진구,2023-01-11,35.1729743,129.0685808,,2023-07-01 5:30
종달새어린이집,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.10649577,128.9746033,,2023-07-01 5:30
좋은강안병원 실내주차장,부산광역시 수영구청,부산광역시 수영구,2022-12-31,35.15016884,129.1105978,,2023-07-01 5:30
좋은강안병원 장례식장,부산광역시 수영구청,부산광역시 수영구,2022-12-31,35.15016884,129.1105978,,2023-07-01 5:30
좋은날에 드라마산후조리원,부산광역시 동래구청,부산광역시 동래구,2022-12-31,35.19606805,129.1075774,,2023-07-01 5:30
좋은날에 드라마여성병원,부산광역시 동래구청,부산광역시 동래구,2022-12-31,35.19606805,129.1075774,,2023-07-01 5:30
좋은리버뷰요양병원,부산광역시 북구청,부산광역시 북구,2022-12-31,35.25959113,129.0138028,,2023-07-01 5:30
좋은문화병원,부산광역시 동구청,부산광역시 동구,2021-01-21,35.140819,129.058983,,2023-07-01 5:30
좋은문화병원 산후조리원,부산광역시 동구청,부산광역시 동구,2021-01-21,35.140737,129.058621,,2023-07-01 5:30
좋은삼선병원,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.1501222,129.0076923,,2023-07-01 5:30
좋은장례식장,부산광역시 북구청,부산광역시 북구,2022-12-31,35.25959113,129.0138028,,2023-07-01 5:30
㈜ 이마트 문현점,부산광역시 남구청,부산광역시 남구,2023-01-16,129.0642407,35.14430272,,2023-07-01 5:30
㈜LG화학 과학관,부산광역시 부산진구청,부산진구,2023-01-11,35.1728887,129.049646,,2023-07-01 5:30
주례고운어린이집,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.1477975,128.9990641,,2023-07-01 5:30
주례지하철역,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.15050465,129.0031371,,2023-07-01 5:30
주례초등학교 지하공영주차장,부산광역시 부산진구청,부산진구,2023-01-11,35.1455297,129.0186756,,2023-07-01 5:30
주례현대무지개 상가,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.14618179,129.0052027,,2023-07-01 5:30
㈜서원유통 탑마트 신평점 ,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.09712033,128.9623063,,2023-07-01 5:30
주성산빌딩,부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.19248531,129.078123,,2023-07-01 5:30
㈜센츄리스포렉스,부산광역시 남구청,부산광역시 남구,2023-01-16,129.1006196,35.13698252,,2023-07-01 5:30
㈜스포케이,부산광역시 금정구청,부산광역시 금정구,2022-12-31,35.25389,129.089009,,2023-07-01 5:30
㈜시민장례식장,부산광역시 부산진구청,부산진구,2023-01-11,35.1416249,129.0632007,,2023-07-01 5:30
주식회사 씨제이헬로비전,부산광역시 부산진구청,부산진구,2023-01-11,35.1555819,129.0646456,,2023-07-01 5:30
주식회사 애플아울렛,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.16314616,128.9809858,,2023-07-01 5:30
주식회사 이지네트웍스,부산광역시 동구청,부산광역시 동구,2021-01-21,35.139246,129.062724,,2023-07-01 5:30
㈜신세계이마트 사상점,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.16423654,128.9788887,,2023-07-01 5:30
㈜아모레퍼시픽,부산광역시 동구청,부산광역시 동구,2021-01-21,35.121343,129.043482,,2023-07-01 5:30
㈜에디스산후조리원,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.10160307,128.9777149,,2023-07-01 5:30
주영어린이집,부산광역시 동래구청,부산광역시 동래구,2022-12-31,35.20850584,129.099817,,2023-07-01 5:30
㈜이랜드파크켄싱턴리조트 해운대 (구 글로리콘도호텔),부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.159594,129.157428,,2023-07-01 5:30
㈜장연빌딩,부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.18776025,129.0793342,,2023-07-01 5:30
㈜태종대온천,부산광역시 영도구청,부산광역시 영도구,2022-12-31,35.06465393,129.080315,,2023-07-01 5:30
㈜파라다이스호텔,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.158323,129.175526,,2023-07-01 5:30
㈜파라다이스호텔,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.18339,129.202992,,2023-07-01 5:30
㈜한양프라자부산점,부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.19648677,129.0812287,,2023-07-01 5:30
㈜한진중공업 R＆D센터 주차장,부산광역시 중구청,부산광역시 중구,2022-12-31,35.10469628,129.0371258,,2023-07-01 5:30
㈜히어로플레이파크,,,,부산 기장군 정관읍 정관중앙로 45 탑스퀘어 5층,,,
준요양병원,부산광역시 동래구청,부산광역시 동래구,2022-12-31,35.19735279,129.0991504,,2023-07-01 5:30
중동역,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.17458,129.17636,,2023-07-01 5:30
중앙U병원,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.11393784,128.9626579,,2023-07-01 5:30
중앙U병원 장례식장,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.09059355,128.9991003,,2023-07-01 5:30
중앙나라요양병원,부산광역시 중구청,부산광역시 중구,2022-12-31,35.1038415,129.0358864,,2023-07-01 5:30
중앙도서관,부산광역시 중구청,부산광역시 중구,2022-12-31,35.10997532,129.0269254,,2023-07-01 5:30
중앙동역,부산광역시 중구청,부산광역시 중구,2022-12-31,35.10201442,129.0313444,,2023-07-01 5:30
중앙몰 (롯데백화점 지하상가에서 변경),부산광역시 부산진구청,부산진구,2023-01-11,35.1579611,129.0566708,,2023-07-01 5:30
중앙효요양병원,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.08770021,129.005612,,2023-07-01 5:30
쥬디스태화(본관),부산광역시 부산진구청,부산진구,2023-01-11,35.1549453,129.0597401,,2023-07-01 5:30
쥬디스태화(신관),부산광역시 부산진구청,부산진구,2023-01-11,35.1552641,129.0606925,,2023-07-01 5:30
쥬디스태화관리㈜신관,부산광역시 부산진구청,부산진구,2023-01-11,35.1552641,129.0606925,,2023-07-01 5:30
지오플레이스,부산광역시 부산진구청,부산진구,2023-01-11,35.1495471,129.0648567,,2023-07-01 5:30
지온병원,부산광역시 금정구청,부산광역시 금정구,2022-12-31,35.22375,129.08579,,2023-07-01 5:30
지하철 경성대,,,,부산 남구 수영로 지하 324,,,
지하철 동대신동역,부산광역시 서구청,부산광역시 서구,2022-12-31,35.11048779,129.0176208,,2023-07-01 5:30
지하철 범일동역,부산광역시 동구청,부산광역시 동구,2021-01-21,35.140026,129.059363,,2023-07-01 5:30
지하철 부산역,부산광역시 동구청,부산광역시 동구,2021-01-21,35.114009,129.039061,,2023-07-01 5:30
지하철 부산진역,부산광역시 동구청,부산광역시 동구,2021-01-21,35.128074,129.048286,,2023-07-01 5:30
지하철 서대신동역,부산광역시 서구청,부산광역시 서구,2022-12-31,35.11090285,129.0121752,,2023-07-01 5:30
지하철 좌천동역,부산광역시 동구청,부산광역시 동구,2021-01-21,35.134435,129.054447,,2023-07-01 5:30
지하철 초량역,부산광역시 동구청,부산광역시 동구,2021-01-21,35.119174,129.041702,,2023-07-01 5:30
지하철 토성동역,부산광역시 서구청,부산광역시 서구,2022-12-31,35.10070702,129.0197861,,2023-07-01 5:30
지하철거제역,부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.18854719,129.0739644,,2023-07-01 5:30
지하철교대역,부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.19642733,129.0798113,,2023-07-01 5:30
지하철물만골역,부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.17676124,129.0856109,,2023-07-01 5:30
지하철배산역,부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.17346104,129.0957325,,2023-07-01 5:30
지하철시청역,부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.17978006,129.0766266,,2023-07-01 5:30
지하철연산역(1호선),부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.18607327,129.0815078,,2023-07-01 5:30
지하철연산역(3호선),부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.18607327,129.0815078,,2023-07-01 5:30
지하철종합운동장역,부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.16234619,129.0552558,,2023-07-01 5:30
진성어린이집,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.10046274,129.0036082,,2023-07-01 5:30
차타타 부산 기장점 키즈카페,부산광역시 기장군청,부산광역시 기장군,2023-01-01,35.31246958,129.1954398,,2023-07-01 5:30
찬란한PC방,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.16365141,128.9843903,,2023-07-01 5:30
참사랑노인건강센터,부산광역시 강서구청,강서구,2022-12-22,35.18002,128.95738,,2023-07-01 5:30
참사랑요양원,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.08123157,128.9776688,,2023-07-01 5:30
참요양병원,,,,"부산 부산진구 가야대로 451 6,7,8층",,,
참조은실버요양원,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.1580416,128.99117,,2023-07-01 5:30
참조은어린이집,부산광역시 기장군청,부산광역시 기장군,2023-01-01,35.2511963,129.2143958,,2023-07-01 5:30
창선상가,부산광역시 중구청,부산광역시 중구,2022-12-31,35.0997055,129.0283209,,2023-07-01 5:30
창신 어린이집,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.156637,129.152148,,2023-07-01 5:30
창의글로벌어린이집,부산광역시 북구청,부산광역시 북구,2022-12-31,35.26750139,129.0184951,,2023-07-01 5:30
챔피언 해운대점 (주 플레이타임그룹),,,,부산 해운대구 해운대해변로 140 1층,,,
챔피언 허브스카이점,부산광역시 동래구청,부산광역시 동래구,2022-12-31,35.22129139,129.0856235,,2023-07-01 5:30
척시원병원,부산광역시 동구청,부산광역시 동구,2021-01-21,35.114483,129.038851,,2023-07-01 5:30
천마어린이집,부산광역시 서구청,부산광역시 서구,2022-12-31,35.08207591,129.017869,,2023-07-01 5:30
천사어린이집,부산광역시 남구청,부산광역시 남구,2023-01-16,129.0890119,35.15109516,,2023-07-01 5:30
천우빌딩(구 부산상록회관),부산광역시 동구청,부산광역시 동구,2021-01-21,35.13782,129.063991,,2023-07-01 5:30
청담자연어린이집,부산광역시 기장군청,부산광역시 기장군,2023-01-01,35.3351643,129.1726745,,2023-07-01 5:30
청록만덕실버센터,부산광역시 북구청,부산광역시 북구,2022-12-31,35.21233591,129.0407486,,2023-07-01 5:30
청림요양병원,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.10660075,128.964875,,2023-07-01 5:30
청맥병원,,,,부산 부산진구 중앙대로 716-1 지하1층~지상6층,,,
청솔어린이집,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.07750748,128.9789401,,2023-07-01 5:30
청솔어린이집,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.13941078,128.9788726,,2023-07-01 5:30
체담한방병원,,,,"부산 북구 만덕대로 23 뉴코아아울렛 11, 12층",,,
초록어린이집,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.09845527,128.9835122,,2023-07-01 5:30
초록어린이집,부산광역시 기장군청,부산광역시 기장군,2023-01-01,35.2520598,129.2148394,,2023-07-01 5:30
초원사랑어린이집,부산광역시 부산진구청,부산진구,2023-01-11,35.1569219,129.0419818,,2023-07-01 5:30
춘해병원,,,,부산 부산진구 중앙대로 605 1~9층,,,
충렬사역,부산광역시 동래구청,부산광역시 동래구,2022-12-31,35.20367126,129.0872104,,2023-07-01 5:30
충렬어린이집,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.217969,129.123927,,2023-07-01 5:30
칠암어린이집,부산광역시 기장군청,부산광역시 기장군,2023-01-01,35.2990057,129.2564053,,2023-07-01 5:30
캐니언파크 어린이놀이시설,부산광역시 남구청,부산광역시 남구,2023-01-16,129.0654779,35.14828501,,2023-07-01 5:30
케이티앤지 부산상상마당타워,부산광역시 부산진구청,부산진구,2023-01-11,35.1542841,129.0573158,,2023-07-01 5:30
케이티앤지 부산상상마당타워,부산광역시 부산진구청,부산진구,2023-01-11,35.1542841,129.0573158,,2023-07-01 5:30
코스트코부산점,부산광역시 수영구청,부산광역시 수영구,2022-12-31,35.17850156,129.1152652,,2023-07-01 5:30
코스트코부산점 주차장,부산광역시 수영구청,부산광역시 수영구,2022-12-31,35.17850156,129.1152652,,2023-07-01 5:30
코지PC,,,,부산 남구 용소로13번길 13,,,
코코몽 키즈랜드 부산대점,부산광역시 금정구청,부산광역시 금정구,2022-12-31,35.2329183,129.08246,,2023-07-01 5:30
퀸즈파크여성병원,,,,"부산 해운대구 해운대로 794 엘리움빌딩 10,11층",,,
퀸즈힐산후조리원,,,,부산 해운대구 해운대로 794 13층,,,
큐병원 (구.세양병원),부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.0942754,128.9629967,,2023-07-01 5:30
큐비e센텀,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.17006,129.128355,,2023-07-01 5:30
큐엠시네마타워,,,,부산 기장군 정관읍 정관6로 39,,,
크라우드pc 부산화명점,,,,부산 북구 금곡대로303번길 22 정능빌딩 4층 404호,,,
큰사랑요양병원,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.10588993,128.9658428,,2023-07-01 5:30
키위키즈랜드,부산광역시 기장군청,부산광역시 기장군,2023-01-01,35.3211189,129.2355229,,2023-07-01 5:30
키즈몬,부산광역시 금정구청,부산광역시 금정구,2022-12-31,35.275246,129.091795,,2023-07-01 5:30
키즈아트어린이집,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.07614057,128.97854,,2023-07-01 5:30
키즈클럽해맑은어린이집,부산광역시 기장군청,부산광역시 기장군,2023-01-01,35.2384155,129.2215991,,2023-07-01 5:30
키즈킹덤어린이집,부산광역시 북구청,부산광역시 북구,2022-12-31,35.24174116,129.020758,,2023-07-01 5:30
타임요양병원,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.05213132,128.9712704,,2023-07-01 5:30
탑스퀘어,부산광역시 기장군청,부산광역시 기장군,2023-01-01,35.32119128,129.1782792,,2023-07-01 5:30
탑스퀘어,부산광역시 기장군청,부산광역시 기장군,2023-01-01,35.32119128,129.1782792,,2023-07-01 5:30
탑클래스PC방,,,,부산 사하구 제석로 99 2층,,,
태양어린이집,부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.1819811,129.1093622,,2023-07-01 5:30
태영노블리안,부산광역시 동구청,부산광역시 동구,2021-01-21,35.112983,129.038221,,2023-07-01 5:30
태종대요양병원,부산광역시 영도구청,부산광역시 영도구,2022-12-31,35.06320282,129.0803646,,2023-07-01 5:30
태흥당한방병원,부산광역시 기장군청,부산광역시 기장군,2023-01-01,35.3251216,129.1794952,,2023-07-01 5:30
토곡어린이집,부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.18649701,129.1054271,,2023-07-01 5:30
토끼와당근어린이집,부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.18573275,129.1081726,,2023-07-01 5:30
토요코인 해운대-2 관광호텔,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.168614,129.131189,,2023-07-01 5:30
트럼프월드센텀2,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.173552,129.182194,,2023-07-01 5:30
트럼프월드센텀상가,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.210622,129.118466,,2023-07-01 5:30
트레이더스 연산점,부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.18509414,129.1119518,,2023-07-01 5:30
트레이더스 연산점,부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.18509414,129.1119518,,2023-07-01 5:30
파랑새노인건강센터,부산광역시 영도구청,부산광역시 영도구,2022-12-31,35.08595151,129.0596031,,2023-07-01 5:30
파랑새어린이집,부산광역시 강서구청,강서구,2022-12-22,35.08589,128.90735,,2023-07-01 5:30
파밀리에 펄시티,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.157326,129.142785,,2023-07-01 5:30
파크병원,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.10543098,129.0099324,,2023-07-01 5:30
파크사이드재활의학병원,부산광역시 남구청,부산광역시 남구,2023-01-16,129.0971472,35.12517876,,2023-07-01 5:30
파크하얏트부산,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.188858,129.126843,,2023-07-01 5:30
팔레드시즈콘도미니엄,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.167182,129.166939,,2023-07-01 5:30
팬오션(구.STX) 정오개발부산빌딩,부산광역시 중구청,부산광역시 중구,2022-12-31,35.84206262,128.5908727,,2023-07-01 5:30
평거요양병원,부산광역시 기장군청,부산광역시 기장군,2023-01-01,35.2373406,129.2143002,,2023-07-01 5:30
평화노인요양원(평화노인건강센터와 통합),부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.10423738,128.9896474,,2023-07-01 5:30
포도원 드림센터,부산광역시 북구청,부산광역시 북구,2022-12-31,35.2476263,129.0157052,,2023-07-01 5:30
포천초교 공영주차장,부산광역시 북구청,부산광역시 북구,2022-12-31,35.19664206,129.0091031,,2023-07-01 5:30
푸르지오2차어린이집,부산광역시 서구청,부산광역시 서구,2022-12-31,35.10845673,129.0135889,,2023-07-01 5:30
푸른숲요양병원,,,,부산 금정구 금강로 592,,,
풀빛어린이집,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.170059,129.131102,,2023-07-01 5:30
풀잎 어린이집,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.205953,129.121738,,2023-07-01 5:30
풀잎어린이집,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.10395705,128.9764377,,2023-07-01 5:30
프라임병원,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.07426787,128.977147,,2023-07-01 5:30
프리마요양병원,부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.18567511,129.0826883,,2023-07-01 5:30
플레이타임-롯데백화점-챔피온,부산광역시 부산진구청,부산진구,2023-01-11,35.1568526,129.0566466,,2023-07-01 5:30
피렌체 오피스텔,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.16664955,129.1686157,,2023-07-01 5:30
피시테그,,,,부산 해운대구 중동1로 30 2층,,,
피에스타PC 부산광안점,,,,부산 수영구 광일로 40 지하1층,,,
피올라어린이집,부산광역시 기장군청,부산광역시 기장군,2023-01-01,35.3285936,129.1794251,,2023-07-01 5:30
피플PC방,,,,부산 남구 동명로 137 4층,,,
